都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
012025,0171404296,北海道,函館市,テーオーケアサービス,テーオーケアサービス,福祉用具貸与,北海道函館市北浜町５番１０号,,41.797018400000000,140.727481600000030,0138-44-1110,0138-44-5777,3440001000209,株式会社テーオー総合サービス,0171404296,"平日,土曜日,日曜日,祝日",店舗に関しては棚卸、各行事に伴い休みを設けることがある。,,http://to-caresv.jp/,,,,
012025,0171403900,北海道,函館市,クレア福祉用具,クレアフクシヨウグ,福祉用具貸与,北海道函館市北美原１丁目１０番１５,,41.826507100000000,140.747801100000000,0138-84-1985,0138-85-6755,,株式会社ケイズ,0171403900,平日,,,,,,,
012025,0171405509,北海道,函館市,福祉用具貸与事業所ばんだい,フクシヨウグタイヨジギョウショバンダイ,福祉用具貸与,函館市宮前町27番11号,,41.790767199999990,140.738320400000000,0138-41-6463,0138-45-1021,1440005000231,医療法人鴻仁会,0171405509,平日,12月31日から1月3日までを除く。,,https://www.fukase.or.jp/facilities/yougu-bandai/,,,,
012025,0171404999,北海道,函館市,ＤＣＭ石川店,ディシーエムイシカワテン,福祉用具貸与,北海道函館市石川町232番42,,41.843096013103250,140.737592833439270,0138-34-3317,0138-34-3338,7010701039115,ＤＣＭ株式会社,0171404999,平日,,,https://www.dcm-hc.co.jp/homac/,,,,
012025,0171401318,北海道,函館市,福祉用具貸与事業所　つくし,フクシヨウグタイヨジギョウショ　ツクシ,福祉用具貸与,函館市豊川町1番5号豊川ビル１F,豊川ビル１F,41.763577192748350,140.720077546627070,0138-87-0170,0138-24-3201,6440002007118,エムシーネット株式会社,0171401318,平日,緊急時には転送電話にて対応あり。,,http://www3.ncv.ne.jp/~mcnet/,,,,
012025,0171400302,北海道,函館市,北海道難病連　函館営業所,ホッカイドウナンビョウレン　ハコダテエイギョウショ,福祉用具貸与,函館市北浜町５番２３号,,41.797799000000000,140.728112099999970,0138-43-8881,0138-43-8882,3430005001410,一般財団法人北海道難病連,0171400302,平日,時間外及び定休日については転送電話にて対応,,http://www.do-nanren.jp/,,,,
012025,0171403132,北海道,函館市,あんどワン（＆ｏｎｅ）福祉用具事業所,アンドワンフクシヨウグジギョウショ,福祉用具貸与,北海桔梗町426番地20,,42.585717100000000,142.134350000000040,0138-46-7770,0138-34-2266,1440001005845,株式会社ケア・アール,0171403132,平日,,,https://www.carerandcareg.com/,,,,
012025,0171402753,北海道,函館市,株式会社シルバーリング,カブシキカイシャシルバーリング,福祉用具貸与,北海道函館市冨岡町3丁目３０－１６,,41.812739600000010,140.750392899999950,0138-42-2010,0138-84-6899,2440001005753,株式会社シルバーリング,0171402753,平日,緊急な場合は対応致します。,,,,,,
012025,0171403983,北海道,函館市,介護用品レンタルここわ,カイゴヨウヒンレンタルココワ,福祉用具貸与,北海道函館市富岡町1丁目21-14,,41.804836800000000,140.742391000000000,0138-83-6559,0138-83-6445,1440001007156,株式会社シンワテック,0171403983,"平日,土曜日,祝日",12/29～1/3の期間は正月休みとします,,,,,,
012025,0171402415,北海道,函館市,株式会社ひより屋,カブシキカイシャヒヨリヤ,福祉用具貸与,北海道函館市千歳町11番6号,,41.774477795563200,140.736859262565670,0138-27-6011,0138-87-0930,6440001005626,株式会社ひより屋,0171402415,"平日,土曜日,祝日",ただし、利用者の状況によってはこの限りではない,,,,,,
012025,0171403298,北海道,函館市,株式会社フロンティア函館営業所,カブシキガイシャフロンティアハコダテエイギョショ,福祉用具貸与,函館市石川町317-6,,41.824265800000010,140.742101400000020,0138-47-5656,0138-47-5600,6120001120886,株式会社フロンティア,0171403298,"平日,土曜日",なし,,http://www.frontier-ph.com/homecare/,,,,
012025,0171403256,北海道,函館市,株式会社ポラリス,カブシキガイシャポラリス,福祉用具貸与,北海道函館市大川町15番22号,,41.800262154458970,140.737346821954360,0138-76-7915,0138-76-7917,9440001006984,株式会社ポラリス,0171403256,平日,年末年始、盆休暇（改行）（ただし、利用者の状況によってはこの限りではない）,,http://wwwf.ncv.ne.jp/polaris/,,,,
012025,0171402118,北海道,函館市,株式会社マルベリーさわやかセンター函館,カブシキガイシャマルベリーサワヤカセンターハコダテ,福祉用具貸与,北海道函館市昭和3丁目35-28,,41.829042300000000,140.719566699999970,0138-34-3084,0138-34-3085,6430001029386,株式会社マルベリー,0171402118,平日,緊急時の要望については、午前7時30分から又は午後7時までの対応が可能。土日祝日の対応は、予め前日まで要望がある場合には対応が可能。,,http://www.mulberry-hokkaido.co.jp,,,,
012025,0171402282,北海道,函館市,福祉用具販売貸与事業所　フルールハピネスはこだて,フクシヨウグハンバイタイヨジギョウショ　フルールハピネスハコダテ,福祉用具貸与,北海道函館市谷地頭町8番27号,,41.752928100000000,140.712118000000030,0138-27-3355,0138-22-3494,3450001009224,株式会社萌福祉サービス,0171402282,平日,但し、電話での連絡は可能（365日24時間体制）,,http://moe-fukushi.com/,,,,
012025,0171403538,北海道,函館市,福祉用具貸与事業所　クオリティーライズ,フクシヨウグタイヨジギョウショ　クオリティーライズ,福祉用具貸与,北海道函館市日吉町２丁目27番19号,,41.797323411889890,140.790620308180760,0138-87-2464,0138-87-0826,6440003000955,合同会社　クオリティーライズ,0171403538,"平日,土曜日",緊急時には転送電話にて対応あり。,,,,,,
012025,0171404445,北海道,函館市,福祉用具貸与事業所アニー,フクシヨウグタイヨジギョウショアニー,福祉用具貸与,北海道函館市中道２丁目１８番１号マンションＡＩ　１０３号室,マンションＡＩ　１０３号室,41.808457200000000,140.762895200000000,0138-84-8114,0138-85-8614,1440002008120,有限会社ケアマネジメントオフィス・アニー,0171404445,平日,,,,,,,
012025,0171400328,北海道,函館市,有限会社　ナースショップふれ愛中島店,ユウゲンガイシャ　ナースショップフレアイナカジマテン,福祉用具貸与,函館市中島町38～1あけぼのマンション1F,あけぼのマンション1F,41.787522500000000,140.743080800000030,0138-53-4755,0138-53-7750,2440002003120,有限会社ナースショップふれ愛,0171400328,平日,-,,,,,,
012025,0171400187,北海道,函館市,有限会社　北海道アピオス　福祉用具貸与事業所,ユウゲンガイシャ　ホッカイドウアピオス　フクシヨウグタイヨジギョウショ,福祉用具貸与,北海道函館市西桔梗町835番地45,,41.824337400000000,140.723794399999970,0138-48-7001,0138-48-7003,5440002004000,有限会社北海道アピオス,0171400187,平日,時間外の場合、携帯電話に転送され対応させて戴きます。※納品等、ご都合に合わせ休日対応も致します。ご相談ください。,,http://apios.jp/,,,,
012025,0171405582,北海道,函館市,福祉用具ハートToハート,フクシヨウグハートトゥハート,福祉用具貸与,北海道函館市北浜町5番10号,,41.797025400000000,140.727472200000000,0138-44-1110,0138-44-5777,7430002038781,株式会社元気な介護,0171405582,"平日,土曜日,祝日",店舗、ショールームに関しては棚卸など各行事に伴い休業することがある。,,,,,,
012025,0171405533,北海道,函館市,福祉用具翔和,フクシヨウグショウワ,福祉用具貸与,北海道函館市昭和町22番地61,,41.812782722296260,140.726906492108530,0138-86-7470,0138-86-7471,5440003001368,合同会社探求,0171405533,平日,,,,,,,
012025,0171405392,北海道,函館市,キャレックス,キャレックス,福祉用具貸与,北海道函館市金堀町8番20号,,41.774313900000000,140.762541500000000,0138-83-8688,0138-83-8687,3440001007014,株式会社クリーフ,0171405392,"平日,祝日",,,,,,,
012033,0172002446,北海道,小樽市,株式会社ムトウ小樽支店,カブシキガイシャムトウオタルシテン,福祉用具貸与,北海道小樽市港町4番3号,,43.200463600000000,141.001713600000020,0134-22-6102,0134-23-1003,2430001016743,株式会社ムトウ,0172002446,平日,,,,,,,
012033,0172002404,北海道,小樽市,パナソニックエイジフリーショップおたる,パナソニックエイジフリーショップオタル,福祉用具貸与,北海道小樽市花園１丁目4番1号,,43.194008699999990,140.999080899999970,0134-29-3601,0134-29-3602,5120001158234,パナソニックエイジフリー株式会社,0172002404,平日,営業時間以外においても利用者の状況等により相談に応じます。,,http://sumai.panasonic.jp/agefree/shop/search/shop_detail.php?shop=919,,,,
012033,0172002651,北海道,小樽市,サンスイA&S福祉用具貸与事業所,サンスイエイアンドエスフクシヨウグタイヨジギョウショ,福祉用具貸与,北海道小樽市銭函3丁目511-11,,43.142329900000000,141.185049100000010,0134-61-5770,0134-61-5771,2430001078684,株式会社札幌山水,0172002651,平日,夏季休業　8/13～8/16（改行）年末年始　12/29～1/5,,,,,,
012033,0172000226,北海道,小樽市,株式会社道央ケアセンター指定福祉用具貸与事業所,カブシキガイシャドウオウケアセンターシテイフクシヨウグタイヨジギョウショ,福祉用具貸与,北海道小樽市稲穂2丁目13番1号道央ケアセンタービル4F,道央ケアセンタービル4F,43.196772300000000,140.997444800000040,0134-27-6600,0134-21-3601,7430001026283,株式会社道央ケアセンター,0172000226,"平日,土曜日",,,http://www.douou-care.co.jp/,,,,
012033,0172001430,北海道,小樽市,うぇるサプライ小樽営業所,ウェルサプライオタルエイギョウショ,福祉用具貸与,小樽市長橋4丁目4番7号,,43.209592800000000,140.974770499999980,0134-27-1809,0134-26-6110,5430002037620,有限会社うぇるサプライ,0172001430,平日,休業日・営業時間外であってもサービス提供を行う場合有り,,http://well-supply.jp,,,,
012033,0172001752,北海道,小樽市,ドラックストアーさとう福祉用具貸与事業所　小樽店,ドラックストアーサトウフクシヨウグタイヨジギョウショ　オタルテン,福祉用具貸与,北海道小樽市花園4丁目18番1号,,43.189614651792404,140.997402799232200,0134-64-6633,0134-64-1919,6430002056462,有限会社　ドラックストアーさとう,0172001752,"平日,土曜日,祝日",,,,,,,
012033,0172002859,北海道,小樽市,株式会社エンパイアーホームヘルスケア事業部　小樽営業所,カブシキガイシャエンパイアーホームヘルスケアジギョウブ　オタルエイギョウショ,福祉用具貸与,北海道小樽市天神町1丁目17番25号,,43.165407700000010,140.989759800000030,0134658239,0134229203,8430001002606,株式会社エンパイアー,0172002859,平日,,,https://www.empire1912.com/hhc/,,,,
012041,0172905978,北海道,旭川市,福祉用具貸与事業所絆,フクシヨウグタイヨジギョウショキズナ,福祉用具貸与,北海道旭川市永山3条24丁目2-2,,43.817583700000000,142.447716200000060,0166-40-3606,0166-47-8181,1450003000884,合同会社絆,0172905978,"平日,土曜日",,,https://samuraigroup.jp/,,,,
012041,0172900615,北海道,旭川市,株式会社旭川健生舎,カブシキガイシャアサヒカワケンセイシャ,福祉用具貸与,旭川市1条通11丁目右8号,,43.763766800000000,142.364652600000000,0166-24-2936,0166-23-2544,,株式会社旭川健生舎,0172900615,平日,なし,,,,,,
012041,0172900342,北海道,旭川市,北海道難病連　旭川営業所,ホッカイドウナンビョウレン　アサヒカワエイギョウショ,福祉用具貸与,旭川市５条通５丁目１６９０－１,,43.771437900000000,142.357367000000070,0166-24-7900,0166-24-7908,3430005001410,一般財団法人　北海道難病連,0172900342,平日,時間外及び定休日については転送電話にて対応,,http://www.do-nanren.jp/,,,,
012041,0172903627,北海道,旭川市,ダスキンヘルスレント旭川ステーション,ダスキンヘルスレントアサヒカワステーション,福祉用具貸与,北海道旭川市東光１条３丁目１-７,,43.755307900000000,142.396449399999940,0166-38-1230,0166-38-1231,2430001029398,株式会社ｅｅステーション,0172903627,"平日,土曜日",,,http://healthrent.duskin.jp,,,,
012041,0172903023,北海道,旭川市,株式会社マルベリーさわやかセンター旭川,カブシキガイシャマルベリーサワヤカセンターアサヒカワ,福祉用具貸与,旭川市永山4条8丁目1－32,,43.794268300000000,142.411943200000000,0166-46-3084,0166-49-7171,6430001029386,株式会社マルベリー,0172903023,平日,なし,,http://www.mulberry-hokkaido.co.jp/,,,,
